FRAMES,1,2,3,4,5,6,7,8,9,10
634,100,100,100,100,100,100,100,100,100,100
635,100,100,100,100,100,100,100,100,100,100
636,100,100,100,100,100,100,100,100,100,100
637,100,100,100,100,100,100,100,100,100,100
638,100,100,100,100,100,100,100,100,100,100
639,100,100,100,100,100,100,100,100,100,100
640,100,100,100,100,100,100,100,100,100,100
641,100,100,100,100,100,100,100,100,100,100
642,100,100,100,100,100,100,100,100,100,100
643,100,100,100,100,100,100,100,100,100,100
644,100,100,100,100,100,100,100,100,100,100
645,100,100,100,100,100,100,100,100,100,100
646,100,100,100,100,100,100,100,100,100,100
647,100,100,100,100,100,100,100,100,100,100
648,100,100,100,100,100,100,100,100,100,100
649,100,100,100,100,100,100,100,100,100,100
650,100,100,100,100,100,100,100,100,100,100
651,100,100,100,100,100,100,100,100,100,100
652,100,100,100,100,100,100,100,100,100,100
653,100,100,100,100,100,100,100,100,100,100
654,100,100,100,100,100,100,100,100,100,100
655,100,100,100,100,100,100,100,100,100,100
656,100,100,100,100,100,100,100,100,100,100
657,100,100,100,100,100,100,100,100,100,100
658,100,100,100,100,100,100,100,100,100,100
659,100,100,100,100,100,100,100,100,100,100
660,100,100,100,100,100,100,100,100,100,100
661,100,100,100,100,100,100,100,100,100,100
662,100,100,100,100,100,100,100,100,100,100
663,100,100,100,100,100,100,100,100,100,100
664,100,100,100,100,100,100,100,100,100,100
665,100,100,100,100,100,100,100,100,100,100
666,100,100,100,100,100,100,100,100,100,100
667,100,100,100,100,100,100,100,100,100,100
668,100,100,100,100,100,100,100,100,100,100
669,100,100,100,100,100,100,100,100,100,100
670,100,100,100,100,100,100,100,100,100,100
671,100,100,100,100,100,100,100,100,100,100
672,100,100,100,100,100,100,100,100,100,100
673,100,100,100,100,100,100,100,100,100,100
674,100,100,100,100,100,100,100,100,100,100
675,100,100,100,100,100,100,100,100,100,100
676,100,100,100,100,100,100,100,100,100,100
677,100,100,100,100,100,100,100,100,100,100
678,100,100,100,100,100,100,100,100,100,100
679,100,100,100,100,100,100,100,100,100,100
680,100,100,100,100,100,100,100,100,100,100
681,100,100,100,100,100,100,100,100,100,100
682,100,100,100,100,100,100,100,100,100,100
683,100,100,100,100,100,100,100,100,100,100
684,100,100,100,100,100,100,100,100,100,100
685,100,100,100,100,100,100,100,100,100,100
686,100,100,100,100,100,100,100,100,100,100
687,100,100,100,100,100,100,100,100,100,100
688,100,100,100,100,100,100,100,100,100,100
689,100,100,100,100,100,100,100,100,100,100
690,100,100,100,100,100,100,100,100,100,100
691,100,100,100,100,100,100,100,100,100,100
692,100,100,100,100,100,100,100,100,100,100
693,100,100,100,100,100,100,100,100,100,100
694,100,100,100,100,100,100,100,100,100,100
695,100,100,100,100,100,100,100,100,100,100
696,100,100,100,100,100,100,100,100,100,100
697,100,100,100,100,100,100,100,100,100,100
698,100,100,100,100,100,100,100,100,100,100
699,100,100,100,100,100,100,100,100,100,100
700,100,100,100,100,100,100,100,100,100,100
701,100,100,100,100,100,100,100,100,100,100
702,100,100,100,100,100,100,100,100,100,100
703,100,100,100,100,100,100,100,100,100,100
704,100,100,100,100,100,100,100,100,100,100
705,100,100,100,100,100,100,100,100,100,100
706,100,100,100,100,100,100,100,100,100,100
707,100,100,100,100,100,100,100,100,100,100
708,100,100,100,100,100,100,100,100,100,100
709,100,100,100,100,100,100,100,100,100,100
710,100,100,100,100,100,100,100,100,100,100
711,100,100,100,100,100,100,100,100,100,100
712,100,100,100,100,100,100,100,100,100,100
713,100,100,100,100,100,100,100,100,100,100
714,100,100,100,100,100,100,100,100,100,100
715,100,100,100,100,100,100,100,100,100,100
716,100,100,100,100,100,100,100,100,100,100
717,100,100,100,100,100,100,100,100,100,100
718,100,100,100,100,100,100,100,100,100,100
719,100,100,100,100,100,100,100,100,100,100
720,100,100,100,100,100,100,100,100,100,100
721,100,100,100,100,100,100,100,100,100,100
722,100,100,100,100,100,100,100,100,100,100
723,100,100,100,100,100,100,100,100,100,100
724,100,100,100,100,100,100,100,100,100,100
725,100,100,100,100,100,100,100,100,100,100
726,100,100,100,100,100,100,100,100,100,100
727,100,100,100,100,100,100,100,100,100,100
728,100,100,100,100,100,100,100,100,100,100
729,100,100,100,100,100,100,100,100,100,100
730,100,100,100,100,100,100,100,100,100,100
731,100,100,100,100,100,100,100,100,100,100
732,100,100,100,100,100,100,100,100,100,100
733,100,100,100,100,100,100,100,100,100,100
734,100,100,100,100,100,100,100,100,100,100
735,100,100,100,100,100,100,100,100,100,100
736,100,100,100,100,100,100,100,100,100,100
737,100,100,100,100,100,100,100,100,100,100
738,100,100,100,100,100,100,100,100,100,100
739,100,100,100,100,100,100,100,100,100,100
740,100,100,100,100,100,100,100,100,100,100
741,100,100,100,100,100,100,100,100,100,100
742,100,100,100,100,100,100,100,100,100,100
743,100,100,100,100,100,100,100,100,100,100
744,100,100,100,100,100,100,100,100,100,100
745,100,100,100,100,100,100,100,100,100,100
746,100,100,100,100,100,100,100,100,100,100
747,100,100,100,100,100,100,100,100,100,100
748,100,100,100,100,100,100,100,100,100,100
749,100,100,100,100,100,100,100,100,100,100
750,100,100,100,100,100,100,100,100,100,100
751,100,100,100,100,100,100,100,100,100,100
752,100,100,100,100,100,100,100,100,100,100
753,100,100,100,100,100,100,100,100,100,100
754,100,100,100,100,100,100,100,100,100,100
755,100,100,100,100,100,100,100,100,100,100
756,100,100,100,100,100,100,100,100,100,100
757,100,100,100,100,100,100,100,100,100,100
758,100,100,100,100,100,100,100,100,100,100
759,100,100,100,100,100,100,100,100,100,100
760,100,100,100,100,100,100,100,100,100,100
761,100,100,100,100,100,100,100,100,100,100
762,100,100,100,100,100,100,100,100,100,100
763,100,100,100,100,100,100,100,100,100,100
764,100,100,100,100,100,100,100,100,100,100
765,100,100,100,100,100,100,100,100,100,100
766,100,100,100,100,100,100,100,100,100,100
767,100,100,100,100,100,100,100,100,100,100
768,100,100,100,100,100,100,100,100,100,100
769,100,100,100,100,100,100,100,100,100,100
770,100,100,100,100,100,100,100,100,100,100
771,100,100,100,100,100,100,100,100,100,100
772,100,100,100,100,100,100,100,100,100,100
773,100,100,100,100,100,100,100,100,100,100
774,100,100,100,100,100,100,100,100,100,100
775,100,100,100,100,100,100,100,100,100,100
776,100,100,100,100,100,100,100,100,100,100
777,100,100,100,100,100,100,100,100,100,100
778,100,100,100,100,100,100,100,100,100,100
779,100,100,100,100,100,100,100,100,100,100
780,100,100,100,100,100,100,100,100,100,100
781,100,100,100,100,100,100,100,100,100,100
782,100,100,100,100,100,100,100,100,100,100
783,100,100,100,100,100,100,100,100,100,100
784,100,100,100,100,100,100,100,100,100,100
785,100,100,100,100,100,100,100,100,100,100
786,100,100,100,100,100,100,100,100,100,100
787,100,100,100,100,100,100,100,100,100,100
788,100,100,100,100,100,100,100,100,100,100
789,100,100,100,100,100,100,100,100,100,100
790,100,100,100,100,100,100,100,100,100,100
791,100,100,100,100,100,100,100,100,100,100
792,100,100,100,100,100,100,100,100,100,100
793,100,100,100,100,100,100,100,100,100,100
794,100,100,100,100,100,100,100,100,100,100
795,100,100,100,100,100,100,100,100,100,100
796,100,100,100,100,100,100,100,100,100,100
797,100,100,100,100,100,100,100,100,100,100
798,100,100,100,100,100,100,100,100,100,100
799,100,100,100,100,100,100,100,100,100,100
800,100,100,100,100,100,100,100,100,100,100
801,100,100,100,100,100,100,100,100,100,100
802,100,100,100,100,100,100,100,100,100,100
803,100,100,100,100,100,100,100,100,100,100
804,100,100,100,100,100,100,100,100,100,100
805,100,100,100,100,100,100,100,100,100,100
806,100,100,100,100,100,100,100,100,100,100
807,100,100,100,100,100,100,100,100,100,100
808,100,100,100,100,100,100,100,100,100,100
809,100,100,100,100,100,100,100,100,100,100
810,100,100,100,100,100,100,100,100,100,100
811,100,100,100,100,100,100,100,100,100,100
812,100,100,100,100,100,100,100,100,100,100
813,100,100,100,100,100,100,100,100,100,100
814,100,100,100,100,100,100,100,100,100,100
815,100,100,100,100,100,100,100,100,100,100
816,100,100,100,100,100,100,100,100,100,100
817,100,100,100,100,100,100,100,100,100,100
818,100,100,100,100,100,100,100,100,100,100
819,100,100,100,100,100,100,100,100,100,100
820,100,100,100,100,100,100,100,100,100,100
821,100,100,100,100,100,100,100,100,100,100
822,100,100,100,100,100,100,100,100,100,100
823,100,100,100,100,100,100,100,100,100,100
824,100,100,100,100,100,100,100,100,100,100
825,100,100,100,100,100,100,100,100,100,100
826,100,100,100,100,100,100,100,100,100,100
827,100,100,100,100,100,100,100,100,100,100
828,100,100,100,100,100,100,100,100,100,100
829,100,100,100,100,100,100,100,100,100,100
830,100,100,100,100,100,100,100,100,100,100
831,100,100,100,100,100,100,100,100,100,100
832,100,100,100,100,100,100,100,100,100,100
833,100,100,100,100,100,100,100,100,100,100
834,100,100,100,100,100,100,100,100,100,100
835,100,100,100,100,100,100,100,100,100,100
836,100,100,100,100,100,100,100,100,100,100
837,100,100,100,100,100,100,100,100,100,100
838,100,100,100,100,100,100,100,100,100,100
839,100,100,100,100,100,100,100,100,100,100
840,100,100,100,100,100,100,100,100,100,100
841,100,100,100,100,100,100,100,100,100,100
842,100,100,100,100,100,100,100,100,100,100
843,100,100,100,100,100,100,100,100,100,100
844,100,100,100,100,100,100,100,100,100,100
845,100,100,100,100,100,100,100,100,100,100
846,100,100,100,100,100,100,100,100,100,100
847,100,100,100,100,100,100,100,100,100,100
848,100,100,100,100,100,100,100,100,100,100
849,100,100,100,100,100,100,100,100,100,100
850,100,100,100,100,100,100,100,100,100,100
851,100,100,100,100,100,100,100,100,100,100
852,100,100,100,100,100,100,100,100,100,100
853,100,100,100,100,100,100,100,100,100,100
854,100,100,100,100,100,100,100,100,100,100
855,100,100,100,100,100,100,100,100,100,100
856,100,100,100,100,100,100,100,100,100,100
857,100,100,100,100,100,100,100,100,100,100
858,100,100,100,100,100,100,100,100,100,100
859,100,100,100,100,100,100,100,100,100,100
860,100,100,100,100,100,100,100,100,100,100
861,100,100,100,100,100,100,100,100,100,100
862,100,100,100,100,100,100,100,100,100,100
863,100,100,100,100,100,100,100,100,100,100
864,100,100,100,100,100,100,100,100,100,100
865,100,100,100,100,100,100,100,100,100,100
866,100,100,100,100,100,100,100,100,100,100
867,100,100,100,100,100,100,100,100,100,100
868,100,100,100,100,100,100,100,100,100,100
869,100,100,100,100,100,100,100,100,100,100
870,100,100,100,100,100,100,100,100,100,100
871,100,100,100,100,100,100,100,100,100,100
872,100,100,100,100,100,100,100,100,100,100
873,100,100,100,100,100,100,100,100,100,100
874,100,100,100,100,100,100,100,100,100,100
875,100,100,100,100,100,100,100,100,100,100
876,100,100,100,100,100,100,100,100,100,100
877,100,100,100,100,100,100,100,100,100,100
878,100,100,100,100,100,100,100,100,100,100
879,100,100,100,100,100,100,100,100,100,100
880,100,100,100,100,100,100,100,100,100,100
881,100,100,100,100,100,100,100,100,100,100
882,100,100,100,100,100,100,100,100,100,100
883,100,100,100,100,100,100,100,100,100,100
884,100,100,100,100,100,100,100,100,100,100
885,100,100,100,100,100,100,100,100,100,100
886,100,100,100,100,100,100,100,100,100,100
887,100,100,100,100,100,100,100,100,100,100
888,100,100,100,100,100,100,100,100,100,100
889,100,100,100,100,100,100,100,100,100,100
890,100,100,100,100,100,100,100,100,100,100
891,100,100,100,100,100,100,100,100,100,100
892,100,100,100,100,100,100,100,100,100,100
893,100,100,100,100,100,100,100,100,100,100
894,100,100,100,100,100,100,100,100,100,100
895,100,100,100,100,100,100,100,100,100,100
896,100,100,100,100,100,100,100,100,100,100
897,100,100,100,100,100,100,100,100,100,100
898,100,100,100,100,100,100,100,100,100,100
899,100,100,100,100,100,100,100,100,100,100
900,100,100,100,100,100,100,100,100,100,100
901,100,100,100,100,100,100,100,100,100,100
902,100,100,100,100,100,100,100,100,100,100
903,100,100,100,100,100,100,100,100,100,100
904,100,100,100,100,100,100,100,100,100,100
905,100,100,100,100,100,100,100,100,100,100
906,100,100,100,100,100,100,100,100,100,100
907,100,100,100,100,100,100,100,100,100,100
908,100,100,100,100,100,100,100,100,100,100
909,100,100,100,100,100,100,100,100,100,100
910,100,100,100,100,100,100,100,100,100,100
911,100,100,100,100,100,100,100,100,100,100
912,100,100,100,100,100,100,100,100,100,100
913,100,100,100,100,100,100,100,100,100,100
914,100,100,100,100,100,100,100,100,100,100
915,100,100,100,100,100,100,100,100,100,100
916,100,100,100,100,100,100,100,100,100,100
917,100,100,100,100,100,100,100,100,100,100
918,100,100,100,100,100,100,100,100,100,100
919,100,100,100,100,100,100,100,100,100,100
920,100,100,100,100,100,100,100,100,100,100
921,100,100,100,100,100,100,100,100,100,100
922,100,100,100,100,100,100,100,100,100,100
923,100,100,100,100,100,100,100,100,100,100
924,100,100,100,100,100,100,100,100,100,100
925,100,100,100,100,100,100,100,100,100,100
926,100,100,100,100,100,100,100,100,100,100
927,100,100,100,100,100,100,100,100,100,100
928,100,100,100,100,100,100,100,100,100,100
929,100,100,100,100,100,100,100,100,100,100
930,100,100,100,100,100,100,100,100,100,100
931,100,100,100,100,100,100,100,100,100,100
932,100,100,100,100,100,100,100,100,100,100
933,100,100,100,100,100,100,100,100,100,100
934,100,100,100,100,100,100,100,100,100,100
935,100,100,100,100,100,100,100,100,100,100
936,100,100,100,100,100,100,100,100,100,100
937,100,100,100,100,100,100,100,100,100,100
938,100,100,100,100,100,100,100,100,100,100
939,100,100,100,100,100,100,100,100,100,100
940,100,100,100,100,100,100,100,100,100,100
941,100,100,100,100,100,100,100,100,100,100
942,100,100,100,100,100,100,100,100,100,100
943,100,100,100,100,100,100,100,100,100,100
944,100,100,100,100,100,100,100,100,100,100
945,100,100,100,100,100,100,100,100,100,100
946,100,100,100,100,100,100,100,100,100,100
947,100,100,100,100,100,100,100,100,100,100
948,100,100,100,100,100,100,100,100,100,100
949,100,100,100,100,100,100,100,100,100,100
950,100,100,100,100,100,100,100,100,100,100
951,100,100,100,100,100,100,100,100,100,100
952,100,100,100,100,100,100,100,100,100,100
953,100,100,100,100,100,100,100,100,100,100
954,100,100,100,100,100,100,100,100,100,100
955,100,100,100,100,100,100,100,100,100,100
956,100,100,100,100,100,100,100,100,100,100
957,100,100,100,100,100,100,100,100,100,100
958,100,100,100,100,100,100,100,100,100,100
959,100,100,100,100,100,100,100,100,100,100
960,100,100,100,100,100,100,100,100,100,100
961,100,100,100,100,100,100,100,100,100,100
962,100,100,100,100,100,100,100,100,100,100
963,100,100,100,100,100,100,100,100,100,100
964,100,100,100,100,100,100,100,100,100,100
965,100,100,100,100,100,100,100,100,100,100
966,100,100,100,100,100,100,100,100,100,100
967,100,100,100,100,100,100,100,100,100,100
968,100,100,100,100,100,100,100,100,100,100
969,100,100,100,100,100,100,100,100,100,100
970,100,100,100,100,100,100,100,100,100,100
971,100,100,100,100,100,100,100,100,100,100
972,100,100,100,100,100,100,100,100,100,100
973,100,100,100,100,100,100,100,100,100,100
974,100,100,100,100,100,100,100,100,100,100
975,100,100,100,100,100,100,100,100,100,100
976,100,100,100,100,100,100,100,100,100,100
977,100,100,100,100,100,100,100,100,100,100
978,100,100,100,100,100,100,100,100,100,100
979,100,100,100,100,100,100,100,100,100,100
980,100,100,100,100,100,100,100,100,100,100
981,100,100,100,100,100,100,100,100,100,100
982,100,100,100,100,100,100,100,100,100,100
983,100,100,100,100,100,100,100,100,100,100
984,100,100,100,100,100,100,100,100,100,100
985,100,100,100,100,100,100,100,100,100,100
986,100,100,100,100,100,100,100,100,100,100
987,100,100,100,100,100,100,100,100,100,100
988,100,100,100,100,100,100,100,100,100,100
989,100,100,100,100,100,100,100,100,100,100
990,100,100,100,100,100,100,100,100,100,100
991,100,100,100,100,100,100,100,100,100,100
992,100,100,100,100,100,100,100,100,100,100
993,100,100,100,100,100,100,100,100,100,100
994,100,100,100,100,100,100,100,100,100,100
995,100,100,100,100,100,100,100,100,100,100
996,100,100,100,100,100,100,100,100,100,100
997,100,100,100,100,100,100,100,100,100,100
998,100,100,100,100,100,100,100,100,100,100
999,100,100,100,100,100,100,100,100,100,100
1000,100,100,100,100,100,100,100,100,100,100
1001,100,100,100,100,100,100,100,100,100,100
1002,100,100,100,100,100,100,100,100,100,100
1003,100,100,100,100,100,100,100,100,100,100
1004,100,100,100,100,100,100,100,100,100,100
1005,100,100,100,100,100,100,100,100,100,100
1006,100,100,100,100,100,100,100,100,100,100
1007,100,100,100,100,100,100,100,100,100,100
1008,100,100,100,100,100,100,100,100,100,100
1009,100,100,100,100,100,100,100,100,100,100
1010,100,100,100,100,100,100,100,100,100,100
1011,100,100,100,100,100,100,100,100,100,100
1012,100,100,100,100,100,100,100,100,100,100
1013,100,100,100,100,100,100,100,100,100,100
1014,100,100,100,100,100,100,100,100,100,100
1015,100,100,100,100,100,100,100,100,100,100
1016,100,100,100,100,100,100,100,100,100,100
1017,100,100,100,100,100,100,100,100,100,100
1018,100,100,100,100,100,100,100,100,100,100
1019,100,100,100,100,100,100,100,100,100,100
1020,100,100,100,100,100,100,100,100,100,100
1021,100,100,100,100,100,100,100,100,100,100
1022,100,100,100,100,100,100,100,100,100,100
1023,100,100,100,100,100,100,100,100,100,100
1024,100,100,100,100,100,100,100,100,100,100
1025,100,100,100,100,100,100,100,100,100,100
1026,100,100,100,100,100,100,100,100,100,100
1027,100,100,100,100,100,100,100,100,100,100
1028,100,100,100,100,100,100,100,100,100,100
1029,100,100,100,100,100,100,100,100,100,100
1030,100,100,100,100,100,100,100,100,100,100
1031,100,100,100,100,100,100,100,100,100,100
1032,100,100,100,100,100,100,100,100,100,100
1033,100,100,100,100,100,100,100,100,100,100
1034,100,100,100,100,100,100,100,100,100,100
1035,100,100,100,100,100,100,100,100,100,100
1036,100,100,100,100,100,100,100,100,100,100
1037,100,100,100,100,100,100,100,100,100,100
1038,100,100,100,100,100,100,100,100,100,100
1039,100,100,100,100,100,100,100,100,100,100
1040,100,100,100,100,100,100,100,100,100,100
1041,100,100,100,100,100,100,100,100,100,100
1042,100,100,100,100,100,100,100,100,100,100
1043,100,100,100,100,100,100,100,100,100,100
1044,100,100,100,100,100,100,100,100,100,100
1045,100,100,100,100,100,100,100,100,100,100
1046,100,100,100,100,100,100,100,100,100,100
1047,100,100,100,100,100,100,100,100,100,100
1048,100,100,100,100,100,100,100,100,100,100
1049,100,100,100,100,100,100,100,100,100,100
1050,100,100,100,100,100,100,100,100,100,100
1051,100,100,100,100,100,100,100,100,100,100
1052,100,100,100,100,100,100,100,100,100,100
1053,100,100,100,100,100,100,100,100,100,100
1054,100,100,100,100,100,100,100,100,100,100
1055,100,100,100,100,100,100,100,100,100,100
1056,100,100,100,100,100,100,100,100,100,100
1057,100,100,100,100,100,100,100,100,100,100
1058,100,100,100,100,100,100,100,100,100,100
1059,100,100,100,100,100,100,100,100,100,100
1060,100,100,100,100,100,100,100,100,100,100
1061,100,100,100,100,100,100,100,100,100,100
1062,100,100,100,100,100,100,100,100,100,100
1063,100,100,100,100,100,100,100,100,100,100
1064,100,100,100,100,100,100,100,100,100,100
1065,100,100,100,100,100,100,100,100,100,100
1066,100,100,100,100,100,100,100,100,100,100
1067,100,100,100,100,100,100,100,100,100,100
1068,100,100,100,100,100,100,100,100,100,100
1069,100,100,100,100,100,100,100,100,100,100
1070,100,100,100,100,100,100,100,100,100,100
1071,100,100,100,100,100,100,100,100,100,100
1072,100,100,100,100,100,100,100,100,100,100
1073,100,100,100,100,100,100,100,100,100,100
1074,100,100,100,100,100,100,100,100,100,100
1075,100,100,100,100,100,100,100,100,100,100
1076,100,100,100,100,100,100,100,100,100,100
1077,100,100,100,100,100,100,100,100,100,100
1078,100,100,100,100,100,100,100,100,100,100
1079,100,100,100,100,100,100,100,100,100,100
1080,100,100,100,100,100,100,100,100,100,100
1081,100,100,100,100,100,100,100,100,100,100
1082,100,100,100,100,100,100,100,100,100,100
1083,100,100,100,100,100,100,100,100,100,100
1084,100,100,100,100,100,100,100,100,100,100
1085,100,100,100,100,100,100,100,100,100,100
1086,100,100,100,100,100,100,100,100,100,100
1087,100,100,100,100,100,100,100,100,100,100
1088,100,100,100,100,100,100,100,100,100,100
1089,100,100,100,100,100,100,100,100,100,100
1090,100,100,100,100,100,100,100,100,100,100
1091,100,100,100,100,100,100,100,100,100,100
1092,100,100,100,100,100,100,100,100,100,100
1093,100,100,100,100,100,100,100,100,100,100
1094,100,100,100,100,100,100,100,100,100,100
1095,100,100,100,100,100,100,100,100,100,100
1096,100,100,100,100,100,100,100,100,100,100
1097,100,100,100,100,100,100,100,100,100,100
1098,100,100,100,100,100,100,100,100,100,100
1099,100,100,100,100,100,100,100,100,100,100
1100,100,100,100,100,100,100,100,100,100,100
1101,100,100,100,100,100,100,100,100,100,100
1102,100,100,100,100,100,100,100,100,100,100
1103,100,100,100,100,100,100,100,100,100,100
1104,100,100,100,100,100,100,100,100,100,100
1105,100,100,100,100,100,100,100,100,100,100
1106,100,100,100,100,100,100,100,100,100,100
1107,100,100,100,100,100,100,100,100,100,100
1108,100,100,100,100,100,100,100,100,100,100
1109,100,100,100,100,100,100,100,100,100,100
1110,100,100,100,100,100,100,100,100,100,100
1111,100,100,100,100,100,100,100,100,100,100
1112,100,100,100,100,100,100,100,100,100,100
1113,100,100,100,100,100,100,100,100,100,100
1114,100,100,100,100,100,100,100,100,100,100
1115,100,100,100,100,100,100,100,100,100,100
1116,100,100,100,100,100,100,100,100,100,100
1117,100,100,100,100,100,100,100,100,100,100
1118,100,100,100,100,100,100,100,100,100,100
1119,100,100,100,100,100,100,100,100,100,100
1120,100,100,100,100,100,100,100,100,100,100
1121,100,100,100,100,100,100,100,100,100,100
1122,100,100,100,100,100,100,100,100,100,100
1123,100,100,100,100,100,100,100,100,100,100
1124,100,100,100,100,100,100,100,100,100,100
1125,100,100,100,100,100,100,100,100,100,100
1126,100,100,100,100,100,100,100,100,100,100
1127,100,100,100,100,100,100,100,100,100,100
1128,100,100,100,100,100,100,100,100,100,100
1129,100,100,100,100,100,100,100,100,100,100
1130,100,100,100,100,100,100,100,100,100,100
1131,100,100,100,100,100,100,100,100,100,100
1132,100,100,100,100,100,100,100,100,100,100
1133,100,100,100,100,100,100,100,100,100,100
1134,100,100,100,100,100,100,100,100,100,100
1135,100,100,100,100,100,100,100,100,100,100
1136,100,100,100,100,100,100,100,100,100,100
1137,100,100,100,100,100,100,100,100,100,100
1138,100,100,100,100,100,100,100,100,100,100
1139,100,100,100,100,100,100,100,100,100,100
1140,100,100,100,100,100,100,100,100,100,100
1141,100,100,100,100,100,100,100,100,100,100
1142,100,100,100,100,100,100,100,100,100,100
1143,100,100,100,100,100,100,100,100,100,100
1144,100,100,100,100,100,100,100,100,100,100
1145,100,100,100,100,100,100,100,100,100,100
1146,100,100,100,100,100,100,100,100,100,100
1147,100,100,100,100,100,100,100,100,100,100
1148,100,100,100,100,100,100,100,100,100,100
1149,100,100,100,100,100,100,100,100,100,100
1150,100,100,100,100,100,100,100,100,100,100
1151,100,100,100,100,100,100,100,100,100,100
1152,100,100,100,100,100,100,100,100,100,100
1153,100,100,100,100,100,100,100,100,100,100
1154,100,100,100,100,100,100,100,100,100,100
1155,100,100,100,100,100,100,100,100,100,100
1156,100,100,100,100,100,100,100,100,100,100
1157,100,100,100,100,100,100,100,100,100,100
1158,100,100,100,100,100,100,100,100,100,100
1159,100,100,100,100,100,100,100,100,100,100
1160,100,100,100,100,100,100,100,100,100,100
1161,100,100,100,100,100,100,100,100,100,100
1162,100,100,100,100,100,100,100,100,100,100
1163,100,100,100,100,100,100,100,100,100,100
1164,100,100,100,100,100,100,100,100,100,100
1165,100,100,100,100,100,100,100,100,100,100
1166,100,100,100,100,100,100,100,100,100,100
1167,100,100,100,100,100,100,100,100,100,100
1168,100,100,100,100,100,100,100,100,100,100
1169,100,100,100,100,100,100,100,100,100,100
1170,100,100,100,100,100,100,100,100,100,100
1171,100,100,100,100,100,100,100,100,100,100
1172,100,100,100,100,100,100,100,100,100,100
1173,100,100,100,100,100,100,100,100,100,100
1174,100,100,100,100,100,100,100,100,100,100
1175,100,100,100,100,100,100,100,100,100,100
1176,100,100,100,100,100,100,100,100,100,100
1177,100,100,100,100,100,100,100,100,100,100
1178,100,100,100,100,100,100,100,100,100,100
1179,100,100,100,100,100,100,100,100,100,100
1180,100,100,100,100,100,100,100,100,100,100
1181,100,100,100,100,100,100,100,100,100,100
1182,100,100,100,100,100,100,100,100,100,100
1183,100,100,100,100,100,100,100,100,100,100
1184,100,100,100,100,100,100,100,100,100,100
1185,100,100,100,100,100,100,100,100,100,100
1186,100,100,100,100,100,100,100,100,100,100
1187,100,100,100,100,100,100,100,100,100,100
1188,100,100,100,100,100,100,100,100,100,100
1189,100,100,100,100,100,100,100,100,100,100
1190,100,100,100,100,100,100,100,100,100,100
1191,100,100,100,100,100,100,100,100,100,100
1192,100,100,100,100,100,100,100,100,100,100
1193,100,100,100,100,100,100,100,100,100,100
1194,100,100,100,100,100,100,100,100,100,100
1195,100,100,100,100,100,100,100,100,100,100
1196,100,100,100,100,100,100,100,100,100,100
1197,100,100,100,100,100,100,100,100,100,100
1198,100,100,100,100,100,100,100,100,100,100
1199,100,100,100,100,100,100,100,100,100,100
1200,100,100,100,100,100,100,100,100,100,100
1201,100,100,100,100,100,100,100,100,100,100
1202,100,100,100,100,100,100,100,100,100,100
1203,100,100,100,100,100,100,100,100,100,100
1204,100,100,100,100,100,100,100,100,100,100
1205,100,100,100,100,100,100,100,100,100,100
1206,100,100,100,100,100,100,100,100,100,100
1207,100,100,100,100,100,100,100,100,100,100
1208,100,100,100,100,100,100,100,100,100,100
1209,100,100,100,100,100,100,100,100,100,100
1210,100,100,100,100,100,100,100,100,100,100
1211,100,100,100,100,100,100,100,100,100,100
1212,100,100,100,100,100,100,100,100,100,100
1213,100,100,100,100,100,100,100,100,100,100
1214,100,100,100,100,100,100,100,100,100,100
1215,100,100,100,100,100,100,100,100,100,100
1216,100,100,100,100,100,100,100,100,100,100
1217,100,100,100,100,100,100,100,100,100,100
1218,100,100,100,100,100,100,100,100,100,100
1219,100,100,100,100,100,100,100,100,100,100
1220,100,100,100,100,100,100,100,100,100,100
1221,100,100,100,100,100,100,100,100,100,100
1222,100,100,100,100,100,100,100,100,100,100
1223,100,100,100,100,100,100,100,100,100,100
1224,100,100,100,100,100,100,100,100,100,100
1225,100,100,100,100,100,100,100,100,100,100
1226,100,100,100,100,100,100,100,100,100,100
1227,100,100,100,100,100,100,100,100,100,100
1228,100,100,100,100,100,100,100,100,100,100
1229,100,100,100,100,100,100,100,100,100,100
1230,100,100,100,100,100,100,100,100,100,100
1231,100,100,100,100,100,100,100,100,100,100
1232,100,100,100,100,100,100,100,100,100,100
1233,100,100,100,100,100,100,100,100,100,100
1234,100,100,100,100,100,100,100,100,100,100
1235,100,100,100,100,100,100,100,100,100,100
1236,100,100,100,100,100,100,100,100,100,100
1237,100,100,100,100,100,100,100,100,100,100
1238,100,100,100,100,100,100,100,100,100,100
1239,100,100,100,100,100,100,100,100,100,100
1240,100,100,100,100,100,100,100,100,100,100
1241,100,100,100,100,100,100,100,100,100,100
1242,100,100,100,100,100,100,100,100,100,100
1243,100,100,100,100,100,100,100,100,100,100
1244,100,100,100,100,100,100,100,100,100,100
1245,100,100,100,100,100,100,100,100,100,100
1246,100,100,100,100,100,100,100,100,100,100
1247,100,100,100,100,100,100,100,100,100,100
1248,100,100,100,100,100,100,100,100,100,100
1249,100,100,100,100,100,100,100,100,100,100
1250,100,100,100,100,100,100,100,100,100,100
1251,100,100,100,100,100,100,100,100,100,100
1252,100,100,100,100,100,100,100,100,100,100
1253,100,100,100,100,100,100,100,100,100,100
1254,100,100,100,100,100,100,100,100,100,100
1255,100,100,100,100,100,100,100,100,100,100
1256,100,100,100,100,100,100,100,100,100,100
